大类代码	大类名称	中类代码	中类名称	小类代码	小类名称	细类代码	细类名称	说明
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120200	拦污收集器材装备	2120210	油液类沉淀过滤设备	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120200	拦污收集器材装备	2120211	含油泥沙油分离装备	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120200	拦污收集器材装备	2120212	含油废弃物焚烧装备	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120200	拦污收集器材装备	2120213	油污土壤清洗车	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120200	拦污收集器材装备	2120214	应急溢油清污船	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120200	拦污收集器材装备	2120299	其他拦污收集器材装备	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120300	危化泄漏处理组套	2120301	油类泄漏处理组套	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120300	危化泄漏处理组套	2120302	化学品泄漏处理组套	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120300	危化泄漏处理组套	2120303	通用型泄漏处理组套	
2000000	应急装备及配套物资	2120000	拦污封堵器材装备	2120300	危化泄漏处理组套	2120399	其他危化泄漏处理组套	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130101	大型排水机组	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130102	隔膜泵	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130103	消防泵	机动手抬泵(含浮艇泵)
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130104	抽水机	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130105	潜水泵	矿用排水潜水泵、矿用潜水泵等
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130106	深水泵	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130107	配套管道	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130108	大功率供排水装置	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130100	排水泵类	2130199	其他排水泵类	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130200	排污泵类	2130201	污水泵	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130200	排污泵类	2130202	渣浆泵	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130200	排污泵类	2130203	沙砾泵	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130200	排污泵类	2130204	灰渣泵	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130200	排污泵类	2130205	抽吸泵	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130200	排污泵类	2130206	配套管道	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130200	排污泵类	2130299	其他排污泵类	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130300	通风排烟设备	2130301	风机	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130300	通风排烟设备	2130302	坑道小型空气输送机	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130300	通风排烟设备	2130303	强力风扇	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130300	通风排烟设备	2130304	救援风筒	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130300	通风排烟设备	2130305	移动式排烟机	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130300	通风排烟设备	2130306	排烟管	
2000000	应急装备及配套物资	2130000	泵类及通风排烟设备	2130300	通风排烟设备	2130399	其他通风排烟设备	
2000000	应急装备及配套物资	2140000	安防及反恐防暴装备	2140100	安全检查设备	2140101	微剂量 X射线安检设备	
2000000	应急装备及配套物资	2140001	安防及反恐防暴装备	2140100	安全检查设备	2140102	便携式 X射线安检仪	
2000000	应急装备及配套物资	2140002	安防及反恐防暴装备	2140100	安全检查设备	2140103	γ射线安检设备	
2000000	应急装备及配套物资	2140003	安防及反恐防暴装备	2140100	安全检查设备	2140104	中子射线安检设备	
2000000	应急装备及配套物资	2140004	安防及反恐防暴装备	2140100	安全检查设备	2140105	微波辐射安检设备	
2000000	应急装备及配套物资	2140005	安防及反恐防暴装备	2140100	安全检查设备	2140106	复合技术探测设备	
2000000	应急装备及配套物资	2140006	安防及反恐防暴装备	2140100	安全检查设备	2140199	其他安全检查设备	
2000000	应急装备及配套物资	2140007	安防及反恐防暴装备	2140200	安防系统与监控设备	2140201	视频信号探测与图像复核装置	
2000000	应急装备及配套物资	2140008	安防及反恐防暴装备	2140200	安防系统与监控设备	2140202	视频信号传输及控制设备	
2000000	应急装备及配套物资	2140009	安防及反恐防暴装备	2140200	安防系统与监控设备	2140203	视频图像显示 、记录设备	
2000000	应急装备及配套物资	2140010	安防及反恐防暴装备	2140200	安防系统与监控设备	2140204	安防集成系统	
2000000	应急装备及配套物资	2140011	安防及反恐防暴装备	2140200	安防系统与监控设备	2140205	报警设备	
2000000	应急装备及配套物资	2140012	安防及反恐防暴装备	2140200	安防系统与监控设备	2140299	其他安防系统与监控设备	
2000000	应急装备及配套物资	2140013	安防及反恐防暴装备	2140300	非致命性反恐武器及实体防护设备	2140301	反装备非致命性武器	超级润滑剂、材料脆化剂、超级腐蚀剂、超级黏胶、动力系统熄火弹等
2000000	应急装备及配套物资	2140014	安防及反恐防暴装备	2140300	非致命性反恐武器及实体防护设备	2140302	物理型非致命性武器	声光手榴弹、防暴枪、防暴弹、防暴发射器、强光手电、棍、电击武器、水枪和水炮、抓捕网等
2000000	应急装备及配套物资	2140015	安防及反恐防暴装备	2140300	非致命性反恐武器及实体防护设备	2140303	化学型非致命性武器	催泪手榴弹、催泪枪榴弹、催泪喷射器、催泪棍、无毒烟雾弹、染色弹、麻醉武器等
2000000	应急装备及配套物资	2140016	安防及反恐防暴装备	2140300	非致命性反恐武器及实体防护设备	2140304	实体防护设备	防暴盾、移动式屏障、阻车器
2000000	应急装备及配套物资	2140000	安防及反恐防暴装备	2140300	非致命性反恐武器及实体防护设备	2140399	其他非致命性反恐武器及实体防护设备	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150100	生物检测设备	2150101	现场快速生物侦检设备	移动式生物快速侦检仪
2000000	应急装备及配套物资	2150000	分析检测类设备	2150100	生物检测设备	2150102	蛋白质检测试剂盒	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150100	生物检测设备	2150103	DNA/RNA检测试剂盒	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150100	生物检测设备	2150104	生物检测配套试剂	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150100	生物检测设备	2150199	其他生物检测设备	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150200	生物取样设备	2150201	便携式生物采样器	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150200	生物取样设备	2150202	生物自动取样系统	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150200	生物取样设备	2150299	其他生物取样设备	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150301	化学快速检测设备	包括军事毒剂侦检仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150302	水质快速检测仪	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150303	气体或烟雾分析检测仪器	包括军事毒剂侦检仪、气体或烟雾分析仪、煤尘/矿尘/粉尘测定仪、电子烟度检测器、沼气检定器、二氧化碳/光学瓦斯/氧气浓度检定器、瓦斯智能引排系统、尘埃仪、空气环境质量测定仪、污染源污染物测定仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150304	光学式分析测量仪器	包括分光仪、分光光度计、摄谱仪、光电直读光谱仪、光度计、照度计、折光仪、光电比色分析仪器、广度式分析仪器、红外线分析仪器、激光气体分析仪器等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150305	波谱仪器	包括核磁共振波谱仪、顺磁共振波谱仪、核电四极矩共振波谱仪、光磁共振波谱仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150306	色谱/质谱仪器	色谱仪器包括气相色谱仪、液相色谱仪、色谱联用仪、色谱柱、自动进样器等;质谱仪器包括有机质谱仪、无机质谱仪、同位素质谱仪、气体分析质谱仪、表面分析质谱仪、质谱联用仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150307	能谱仪和射线分析仪器	包括电子能谱仪、离子散射谱仪、二次离子谱仪、X射线衍射仪、发射式X射线谱仪、吸收式X射线谱仪、荧光折射仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150308	气体分析测定装置	包括氮气计、微量气体分析器、氧浓度测定仪、弥散功能测试仪、压力型容积描绘仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150309	水银/汞灯测试套件	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150310	探伤仪器	包括X射线探伤仪、磁力探伤仪、超声探伤仪、涡流探伤仪、伽马射线探伤仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150311	分析仪器辅助装置	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150312	化学检测配套试剂	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150300	化学/物理检测设备	2150399	其他化学/物理检测设备	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150400	化学/物理取样套件	2150401	气体/蒸汽取样套件	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150400	化学/物理取样套件	2150402	液体类取样套件	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150400	化学/物理取样套件	2150403	固态类取样套件	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150400	化学/物理取样套件	2150499	其他化学/物理取样套件	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150500	放射性检测设备	2150501	个人计量仪器	自读式剂量仪、累积剂量仪
2000000	应急装备及配套物资	2150000	分析检测类设备	2150500	放射性检测设备	2150502	核辐射探测器	中子当量仪、γ谱仪、多用途γ/β巡测仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150500	放射性检测设备	2150503	场所监测仪器	包括场所辐射监测仪、a/β/γ表面污染监测仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150500	放射性检测设备	2150504	环境监测仪器	包括排出流监测仪器
2000000	应急装备及配套物资	2150000	分析检测类设备	2150500	放射性检测设备	2150599	其他放射性检测设备	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150600	放射性样品取样设备			
2000000	应急装备及配套物资	2150000	分析检测类设备	2150700	电工仪器仪表	2150701	电磁参量分析与记录装置	包括示波器、频谱分析仪、逻辑分析仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150700	电工仪器仪表	2150702	电磁参数测量仪表	包括电流、电压、电阻、电导率、功率、电容及电感、频率、综合测量仪表
2000000	应急装备及配套物资	2150000	分析检测类设备	2150700	电工仪器仪表	2150703	电工仪器和装置的零件及附件	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150700	电工仪器仪表	2150799	其他电工仪器仪表	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150801	温度与湿度测量仪器	包括温度计、温度变送器、高温计、温度记录器、湿度计、湿度记录仪等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150802	压力测量仪表	包括压力仪表、压力开关、压力校验装置、差压压力表、压力/差压变送器、矿用通风阻力测试仪表、测定气体压力仪表等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150803	管道检测设备	包括管道内窥器材、地下管线探测仪、管道检测系统、埋地管道防腐层检测仪器等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150804	流量测量仪表	包括流量仪表、流量标定装置等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150805	物位 、液位测量仪表	"包括浮子式/电容/压力式/雷达/核辐射/超声/微波物位仪表等,直视式/浮子式/浮力式/磁致伸缩液位计、气压式/液压式/双色光式液位指示器等"
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150806	水下检测设备	包括水下超声波探伤仪、水下超声波测厚仪、水下磁粉探伤仪、水下指北针、水深表、潜望镜等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150807	工业过程测量仪表零件	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150800	工业过程测量仪器	2150899	其他工业过程测量仪器	
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150901	高分子材料标准物质	包括窄分布聚苯乙烯分子量标准物质、葡聚糖分子量标准物质等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150902	化工标准物质	包括磷酸钠纯度标准物质、硫含量测定用标准物质、邻苯二甲酸氢钾纯度标准物质等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150903	核材料与放射性标准物质	包括苯胺、金属铟、氮中氨气体标准物质、碘化铋钾试液等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150904	环境标准物质	包括土壤、水、气、土、生物和水系沉积物以及大米粉标准物质等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150905	食品标准物质	包括蔗糖水溶液标准物质、猪肉成分分析标准物质、大米粉成分分析标准物质等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150906	临床化学与医药标准物质	包括小牛胸腺DNA含量标准物质、牛血清白蛋白成分标准物质、糖化血红蛋白成分标准物质(低)等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150907	地质标准物质	包括化探金标准物质、烟煤、铁矿石、白云石标准物质等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150908	物理学与物理化学标准物质	包括分光光度法重铬酸钾吸光度/传输标准品、靛蓝溶液标准物质、布氏标准硬度块等
2000000	应急装备及配套物资	2150000	分析检测类设备	2150900	标准物质	2150999	其他标准物质	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160101	气象专用测温度仪器及温度传感	包括酒精温度表、地面温度计(表)、气象专用数字温度表、温度传感器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160102	气象专用测湿度仪器及湿度传感器	包括通风干湿计(表)、相对湿度自动控制仪、气象专用湿度传感器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160103	测气压仪器	包括水银气压表、空盒压力计、气象专用测气压传感器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160104	测风仪器	包括风速管、风速计、风向风速表、风向风速计(仪)、大风报警器、风向风速传感器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160105	辐射 、日照仪器	包括直接辐射表、总辐射表、净全辐射表、日照计、气象专用照度计、大气辐射传感器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160106	雷电探测仪器	包括雷电监测定位系统、雷电单站定位预警系统
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160107	高空探测设备	包括测风经纬仪、自动测风经纬仪、电码探空仪、电子探空仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160108	气象探空设备	包括探空火箭、无线电探空仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160109	气象雷达	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160100	气象观测仪器	2160199	其他气象观测仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160200	水文仪器	2160201	水位观测仪器	电子水尺、悬垂式/触点式水位计、浮子式水位计、压力式水位计、超声波水位计、雷达式水位计、光电式水位计、地下水位计、振弦式水位计、闸门开度仪
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160200	水文仪器	2160202	流速/流量/流向测量仪器	包括转子式流速仪、超声波流速仪、电波流速仪、电磁流速仪、光学流速仪、流速流向仪、明渠流量仪、浑水流量计
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160200	水文仪器	2160203	水质采样及监测仪器	水质采样器、水质检测仪、水质自动化系统设备
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160200	水文仪器	2160204	水温测量仪器	深水温度计、表面水温计
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160200	水文仪器	2160205	水雨情自动测报设备	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160200	水文仪器	2160299	其他水文仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160300	地震设备	2160301	甚宽频带测震仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160300	地震设备	2160302	宽频带测震仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160300	地震设备	2160303	短周期地震仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160300	地震设备	2160304	其他测震仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160300	地震设备	2160305	强震仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160300	地震设备	2160399	其他地震设备	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160400	海洋仪器	2160401	海洋水文仪器	涌浪或潮汐观测仪器、海流测量仪器、海冰测量仪器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160400	海洋仪器	2160402	海洋生物仪器	微生物调查仪器、浮游生物调查仪器、底栖生物调查仪器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160400	海洋仪器	2160403	海洋地质仪器	海洋深度测量仪器等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160400	海洋仪器	2160499	其他海洋仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160501	颗粒分析仪器	标准筛、比重计、移液管分析仪、矿物分析仪
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160502	变形观测仪器	沉降仪、测斜仪、位移计、变位计、测缝计、垂线坐标仪、引张线仪、精力水准仪、大坝视准仪、激光准直仪
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160503	应力应变观测仪器	孔隙水压力计/渗压计、土压力计、混凝土应力计、锚索计/锚杆测力计、钢筋计/锚杆应力计、反力计、应力计/应变计
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160504	渗流观测仪器	渗漏水量观测仪、振弦式水位计、孔内水位计(扬压力计)、渗流量观测仪
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160505	温度观测仪器	振弦式温度计、铜电阻式温度计、热敏电阻式温度计
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160506	动态观测仪器	动水压计、动土压计、动位移计、加速度计
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160507	岩体/岩石测试仪器	钻孔弹模仪、孔壁应变仪、孔径应变仪、孔底应变仪、岩石声波仪
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160508	地声观测仪器	地声发射仪、地音探测仪、遥测地声警报器
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160509	物探找水设备	核磁共振找水仪器、电场找水仪器、水分分布速测仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160510	岩体监测设备	系统自动测控装置、系统中央控制单元
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160511	大坝安全监测系统设备	系统自动测控装置、系统中央控制单元
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160500	岩土工程仪器	2160599	其他岩土工程仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160600	光谱遥感仪器	2160601	光谱辐射计	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160600	光谱遥感仪器	2160602	彩色影像扫描纪录装置	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160600	光谱遥感仪器	2160603	多光谱彩色合成仪	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160600	光谱遥感仪器	2160604	遥感影像处理系统	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160600	光谱遥感仪器	2160605	野外遥感仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160600	光谱遥感仪器	2160699	其他光谱遥感仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160701	测距仪	包括光学测距仪、光电测距仪、微博测距仪、手持测距仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160702	经纬仪	包括光学经纬仪、光电经纬仪、激光电子经纬仪、转镜经纬仪、陀螺经纬仪、罗盘经纬仪、悬挂式(挂墙式)经纬仪、指南针等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160703	水准仪	包括气泡水准仪、酒精式光学水准仪、自动安平水准仪、伸缩式光学水准仪、准直式光学水准仪、激光式光学水准仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160704	全站仪	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160705	视距仪	包括光学视距仪、光电视距仪、测斜仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160706	平板仪	包括一般平板仪、电子平板仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160707	垂准仪	包括一般垂准仪、自动安平垂准仪、激光垂准仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160708	重力仪	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160700	大地测量仪器	2160799	其他大地测量仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160800	摄影测量用仪器及装置	2160801	解析立体测量系统	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160800	摄影测量用仪器及装置	2160802	数字摄影测量系统	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160800	摄影测量用仪器及装置	2160899	其他摄影测量用仪器及装置	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160900	噪声监测仪器及相关环境监测仪器	2160901	噪声监测仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160900	噪声监测仪器及相关环境监测仪器	2160902	振动监测仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160900	噪声监测仪器及相关环境监测仪器	2160903	放射性监测仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160900	噪声监测仪器及相关环境监测仪器	2160904	电磁波监测仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2160900	噪声监测仪器及相关环境监测仪器	2160999	其他噪声监测仪器及相关环境监测仪器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161000	绘图工具/量具	2161001	绘图工具	缩放仪、绘图仪、圆规、分规、比例规、绘图用尺、板、线及类似器具
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161000	绘图工具/量具	2161002	量具	包括千分尺、卡尺、量规、手用测量长度器具、量仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161000	绘图工具/量具	2161099	其他绘图工具/量具	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161100	观察测量设备	2161101	探测机器人	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161101	观察测量设备	2161102	航拍设备	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161102	观察测量设备	2161103	低空探测飞行器	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161103	观察测量设备	2161104	现场监测图传设备	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161104	观察测量设备	2161199	其他观察测量设备	
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161200	监测预警集成系统			
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161300	消防物联网监测设备			包括水压监测仪、火灾探测报警器、可燃气体探测器、可燃气体探测器、水泵启停监测仪等
2000000	应急装备及配套物资	2160000	监测预警仪器和装置	2161400	地下管网可燃气体检测设备			
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170101	光通信设备	
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170102	卫星通信设备	
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170103	微波收发通信机	
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170104	散射通信设备	
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170105	载波通信设备	
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170106	通信导航定向设备	
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170107	通信传输设备零件	
2000000	应急装备及配套物资	2170000	通信设备	2170100	通信传输设备	2170199	其他通信传输设备	
2000000	应急装备及配套物资	2170000	通信设备	2170200	通信终端设备	2170201	收发合 一 中小型电台	
2000000	应急装备及配套物资	2170000	通信设备	2170200	通信终端设备	2170202	电话单机	
2000000	应急装备及配套物资	2170000	通信设备	2170200	通信终端设备	2170203	数据终端设备	
2000000	应急装备及配套物资	2170000	通信设备	2170200	通信终端设备	2170299	其他通信终端设备	
2000000	应急装备及配套物资	2170000	通信设备	2170300	移动通信设备	2170301	数字蜂窝移动电话系统设备	
2000000	应急装备及配套物资	2170000	通信设备	2170300	移动通信设备	2170302	集群通信系统设备	
2000000	应急装备及配套物资	2170000	通信设备	2170300	移动通信设备	2170399	其他移动通信设备	
2000000	应急装备及配套物资	2170000	通信设备	2170400	通信接入设备	2170401	光纤接入设备	
2000000	应急装备及配套物资	2170000	通信设备	2170400	通信接入设备	2170402	铜缆接入设备	
2000000	应急装备及配套物资	2170000	通信设备	2170400	通信接入设备	2170403	电力线宽带接入设备(BPL)	
2000000	应急装备及配套物资	2170000	通信设备	2170400	通信接入设备	2170404	固定无线接入设备	
2000000	应急装备及配套物资	2170000	通信设备	2170400	通信接入设备	2170499	其他通信接入设备	
2000000	应急装备及配套物资	2180000	雷达、无线电导航及无线电遥控设备	2180100	雷达设备			
2000000	应急装备及配套物资	2180000	雷达、无线电导航及无线电遥控设备	2180200	无线电导航设备			
2000000	应急装备及配套物资	2180000	雷达、无线电导航及无线电遥控设备	2180300	无线电遥控设备			
2000000	应急装备及配套物资	2190000	广播电视设备	2190100	广播电视节目制作及播控设备			
2000000	应急装备及配套物资	2190000	广播电视设备	2190200	广播电视发射及传输设备			
2000000	应急装备及配套物资	2190000	广播电视设备	2190300	特殊环境应用广播电视设备			
2000000	应急装备及配套物资	2200000	信号标识类器材	2200100	警戒信号类器材	2200101	道路用隔离设备	包括隔离带、隔离栏、隔离链、警戒带、路障、隔离墩、警戒标志杆、锥形事故标记柱等
2000000	应急装备及配套物资	2200001	信号标识类器材	2200100	警戒信号类器材	2200102	危险警示牌	"用于灾害事故现场警戒警示,分为有毒、易燃、泄漏、爆炸、危险等五种标志"
2000000	应急装备及配套物资	2200002	信号标识类器材	2200100	警戒信号类器材	2200103	警示灯	包括闪光警示灯、路障警示灯、施工灯等
2000000	应急装备及配套物资	2200003	信号标识类器材	2200100	警戒信号类器材	2200104	警报器	电动式、手动式
